,_id,l_MID,r_MID,Title_Title_jac_qgm_3_qgm_3,Title_Title_cos_dlm_dc0_dlm_dc0,Title_Title_jac_dlm_dc0_dlm_dc0,Title_Title_mel,Title_Title_lev_dist,Title_Title_lev_sim,Title_Title_nmw,Title_Title_sw,Running_Time_Running_Time_jac_qgm_3_qgm_3,Running_Time_Running_Time_cos_dlm_dc0_dlm_dc0,Running_Time_Running_Time_jac_dlm_dc0_dlm_dc0,Running_Time_Running_Time_mel,Running_Time_Running_Time_lev_dist,Running_Time_Running_Time_lev_sim,Running_Time_Running_Time_nmw,Running_Time_Running_Time_sw,Directors_Directors_jac_qgm_3_qgm_3,Directors_Directors_cos_dlm_dc0_dlm_dc0,Directors_Directors_jac_dlm_dc0_dlm_dc0,Directors_Directors_mel,Directors_Directors_lev_dist,Directors_Directors_lev_sim,Directors_Directors_nmw,Directors_Directors_sw,Release_Year_Release_Year_exm,Release_Year_Release_Year_anm,Release_Year_Release_Year_lev_dist,Release_Year_Release_Year_lev_sim,predicted,proba
1168,2730,2245,2428,0.34615384615384615,0.33333333333333337,0.2,0.8512820601463318,7.0,0.6111111111111112,6.0,6.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0.0,0.0,0.0,0.4680134654045105,9.0,0.18181818181818177,0.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1169,2732,2103,2432,0.5,0.8164965809277259,0.6666666666666666,0.8302924036979675,9.0,0.5263157894736843,1.0,7.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.5497075915336609,14.0,0.26315789473684215,-2.0,3.0,0.0,0.9975210708973723,1.0,0.8333333333333334,0,0.0
1170,2733,2229,2432,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,0.0,1.0,1,1.0
1171,2741,2602,2439,0.35294117647058826,0.4999999999999999,0.3333333333333333,0.8590909242630005,5.0,0.5454545454545454,3.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.4275793731212616,28.0,0.125,-14.0,2.0,0.0,0.9985096870342772,1.0,0.8333333333333334,0,0.0
1172,2742,2103,2439,0.375,0.4999999999999999,0.3333333333333333,0.8366666436195374,4.0,0.6,4.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5275689363479614,14.0,0.26315789473684215,0.0,5.0,0.0,0.9995032290114257,1.0,0.8333333333333334,0,0.0
1173,2743,2619,2439,0.3125,0.4999999999999999,0.3333333333333333,0.8833333253860474,3.0,0.6666666666666667,5.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,4.0,0.0,0.0,0.0,0.5297619104385376,11.0,0.2142857142857143,-3.0,3.0,0.0,0.9980168567178979,1.0,0.8333333333333334,0,0.0
1174,2744,2622,2439,0.3125,0.4999999999999999,0.3333333333333333,0.8833333253860474,3.0,0.6666666666666667,5.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.60317462682724,15.0,0.16666666666666663,-1.0,2.0,0.0,0.9990074441687344,1.0,0.8333333333333334,0,0.0
1175,2745,2198,2439,0.3125,0.4999999999999999,0.3333333333333333,0.8833333253860474,3.0,0.6666666666666667,5.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5079365372657776,13.0,0.0714285714285714,0.0,4.0,0.0,0.9915548931942375,4.0,0.33333333333333337,0,0.0
1176,2753,2336,2439,0.42857142857142855,0.4999999999999999,0.3333333333333333,0.8999999761581421,2.0,0.75,6.0,6.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.37057387828826904,14.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,0,0.0
1177,2755,2436,2439,0.3157894736842105,0.4999999999999999,0.3333333333333333,0.882692277431488,6.0,0.5384615384615384,2.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.44780218601226807,13.0,0.0714285714285714,-1.0,2.0,0.0,0.9955290611028316,2.0,0.6666666666666667,0,0.0
1178,2757,2505,2439,0.35294117647058826,0.4999999999999999,0.3333333333333333,0.9022727012634277,4.0,0.6363636363636364,4.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.03225806451612903,0.0,0.0,0.523809552192688,11.0,0.2142857142857143,1.0,4.0,0.0,0.9950322901142573,1.0,0.8333333333333334,0,0.0
1179,2765,2238,2441,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,1,1.0
1180,2768,2588,2442,0.5238095238095238,0.4999999999999999,0.3333333333333333,0.8961038589477539,3.0,0.7857142857142857,11.0,11.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.501165509223938,12.0,0.07692307692307687,-1.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1181,2774,2359,2443,0.42857142857142855,0.4999999999999999,0.3333333333333333,0.9384615421295166,3.0,0.7692307692307692,9.0,10.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.09090909090909091,0.0,0.0,0.6800000071525574,8.0,0.19999999999999996,2.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1182,2776,2635,2445,0.3,0.5773502691896258,0.4,0.752173900604248,14.0,0.3913043478260869,-2.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.037037037037037035,0.0,0.0,0.565079391002655,11.0,0.2142857142857143,-1.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1183,2777,1983,2445,0.46,0.6666666666666666,0.4444444444444444,0.5656436681747437,23.0,0.5,0.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.1
1184,2778,2624,2447,0.35714285714285715,0.4999999999999999,0.3333333333333333,0.8678571581840515,3.0,0.625,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.018867924528301886,0.0,0.0,0.540641725063324,26.0,0.21212121212121215,-9.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.1
1185,2782,2240,2447,0.4666666666666667,0.4999999999999999,0.3333333333333333,0.9272727370262146,4.0,0.6363636363636364,3.0,7.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.020833333333333332,0.0,0.0,0.5756111741065979,22.0,0.2142857142857143,-5.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1186,2789,2542,2447,0.35714285714285715,0.4999999999999999,0.3333333333333333,0.8678571581840515,3.0,0.625,4.0,4.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0625,0.0,0.0,0.6476621627807617,13.0,0.23529411764705888,0.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1187,2790,2596,2449,0.3055555555555556,0.4472135954999579,0.2857142857142857,0.806625247001648,11.0,0.5217391304347826,10.0,10.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.07407407407407407,0.0,0.0,0.5692640542984009,10.0,0.2857142857142857,1.0,3.0,1.0,1.0,0.0,1.0,0,0.0
1188,2792,2241,2451,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,0.0,1.0,1,1.0
1189,2793,2218,2453,0.3076923076923077,0.40824829046386296,0.25,0.8266666531562805,7.0,0.5333333333333333,7.0,7.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.06451612903225806,0.0,0.0,0.5126984119415283,14.0,0.06666666666666665,0.0,4.0,0.0,0.9903991915108641,2.0,0.6666666666666667,0,0.0
1190,2796,2449,2453,0.3181818181818182,0.4999999999999999,0.3333333333333333,0.8166666626930237,8.0,0.4666666666666667,2.0,6.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.08333333333333333,0.0,0.0,0.5888888835906982,14.0,0.30000000000000004,1.0,4.0,0.0,0.974155069582505,4.0,0.33333333333333337,0,0.0
1191,2813,2248,2456,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,0.0,1.0,1,1.0
1192,2815,2602,2457,0.35,0.4999999999999999,0.3333333333333333,0.9136363863945007,4.0,0.6666666666666667,7.0,7.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5458333492279053,27.0,0.15625,-11.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1193,2817,2249,2457,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,1,1.0
1194,2818,2244,2457,0.3,0.4999999999999999,0.3333333333333333,0.9266666769981384,5.0,0.5833333333333333,5.0,6.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.13793103448275862,0.0,0.0,0.7666208744049072,11.0,0.3125,2.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1195,2821,2316,2457,0.3157894736842105,0.4999999999999999,0.3333333333333333,0.8333333134651184,6.0,0.5,3.0,4.0,0.5,0.4999999999999999,0.3333333333333333,0.9142857193946838,1.0,0.8571428571428572,6.0,6.0,0.03225806451612903,0.0,0.0,0.5783730149269104,12.0,0.25,0.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1196,2827,2511,2457,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8916666507720947,5.0,0.5833333333333333,3.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.4166666567325592,14.0,0.125,1.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1197,2828,2249,2458,0.6,0.8164965809277259,0.6666666666666666,0.949999988079071,4.0,0.75,8.0,12.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.25,0.40824829046386296,0.25,0.8050000071525574,11.0,0.44999999999999996,5.0,9.0,0.0,0.9914572864321608,2.0,0.6666666666666667,0,0.1
1198,2829,2248,2458,0.3142857142857143,0.2581988897471611,0.14285714285714285,0.8423076868057251,14.0,0.46153846153846156,2.0,12.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.4541666805744171,17.0,0.15000000000000002,-1.0,2.0,0.0,0.9925187032418953,4.0,0.33333333333333337,0,0.0
1199,2832,2578,2460,0.3125,0.4999999999999999,0.3333333333333333,0.8428571224212646,5.0,0.5,2.0,4.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.46581196784973145,22.0,0.15384615384615385,-10.0,3.0,0.0,0.9930589985126426,2.0,0.6666666666666667,0,0.0
1200,2838,2283,2460,0.35714285714285715,0.4999999999999999,0.3333333333333333,0.8678571581840515,3.0,0.625,4.0,4.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.45970696210861206,22.0,0.15384615384615385,-10.0,4.0,0.0,0.9970044932601099,4.0,0.33333333333333337,0,0.0
1201,2840,2330,2460,0.30434782608695654,0.35355339059327373,0.2,0.795488715171814,12.0,0.368421052631579,-5.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.45970696210861206,22.0,0.15384615384615385,-9.0,2.0,0.0,0.9985044865403788,1.0,0.8333333333333334,0,0.0
1202,2841,2375,2460,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8539682626724243,4.0,0.5555555555555556,3.0,4.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.41025641560554504,22.0,0.15384615384615385,-11.0,3.0,0.0,0.9945382323733863,2.0,0.6666666666666667,0,0.0
1203,2843,2510,2460,0.3125,0.4999999999999999,0.3333333333333333,0.8428571224212646,5.0,0.5,2.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.5870980620384216,20.0,0.23076923076923073,-11.0,3.0,0.0,0.99900149775337,1.0,0.8333333333333334,0,0.0
1204,2849,2410,2466,0.30303030303030304,0.6708203932499369,0.5,0.8095845580101013,13.0,0.40909090909090906,3.0,7.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9571428894996643,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.6262626051902771,9.0,0.25,1.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1205,2850,2254,2467,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,0.0,1.0,1,1.0
1206,2852,2272,2467,0.375,0.4999999999999999,0.3333333333333333,0.9272727370262146,4.0,0.6363636363636364,3.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.02857142857142857,0.0,0.0,0.5416666865348816,15.0,0.0625,1.0,3.0,0.0,0.993993993993994,2.0,0.6666666666666667,0,0.0
1207,2855,2171,2468,0.42857142857142855,0.4999999999999999,0.3333333333333333,0.8999999761581421,2.0,0.75,6.0,6.0,0.5,0.4999999999999999,0.3333333333333333,0.9142857193946838,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.0,0.9960159362549801,1.0,0.8333333333333334,0,0.0
1208,2892,2532,2472,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8514285683631897,4.0,0.6,6.0,6.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.48571428656578064,12.0,0.1428571428571429,-2.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1209,2894,2260,2473,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,0.0,1.0,1,1.0
1210,2895,2261,2475,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,0.0,1.0,1,1.0
1211,2896,2262,2475,0.4230769230769231,0.6666666666666667,0.5,0.9000565409660339,6.0,0.6470588235294117,10.0,11.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.08695652173913043,0.0,0.0,0.5045454502105713,8.0,0.2727272727272727,2.0,3.0,0.0,0.9920516641828118,4.0,0.33333333333333337,0,0.0
1212,2902,2163,2476,0.3157894736842105,0.4999999999999999,0.3333333333333333,0.8672727346420288,5.0,0.5454545454545454,5.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5484307408332825,13.0,0.1875,-2.0,3.0,0.0,0.9985096870342772,1.0,0.8333333333333334,0,0.0
1213,2903,2187,2476,0.35,0.4999999999999999,0.3333333333333333,0.8439393639564514,5.0,0.5833333333333333,6.0,6.0,0.5,0.4999999999999999,0.3333333333333333,0.9142857193946838,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.4583333432674408,15.0,0.16666666666666663,1.0,2.0,0.0,0.9960356788899901,1.0,0.8333333333333334,0,0.0
1214,2905,2274,2476,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8576534390449524,5.0,0.6153846153846154,5.0,5.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.09375,0.0,0.0,0.5916666388511658,11.0,0.3125,3.0,3.0,0.0,0.9965294992563213,1.0,0.8333333333333334,0,0.0
1215,2910,2263,2476,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,0.0,1.0,1,1.0
1216,2913,2363,2476,0.3,0.4999999999999999,0.3333333333333333,0.8545454740524292,5.0,0.5454545454545454,6.0,6.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.3680555522441864,15.0,0.0625,-3.0,2.0,0.0,0.9945273631840796,4.0,0.33333333333333337,0,0.0
1217,2918,2532,2476,0.3157894736842105,0.4999999999999999,0.3333333333333333,0.8290908932685852,5.0,0.5454545454545454,5.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.3561508059501648,15.0,0.0625,-1.0,2.0,0.0,0.9995024875621891,2.0,0.6666666666666667,0,0.0
1218,2920,2218,2476,0.30434782608695654,0.40824829046386296,0.25,0.7920346260070801,8.0,0.4666666666666667,3.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.3561508059501648,15.0,0.0625,-1.0,2.0,0.0,0.9845771144278607,4.0,0.33333333333333337,0,0.0
1219,2921,2264,2477,0.34375,0.6666666666666667,0.5,0.8664160370826721,8.0,0.6190476190476191,10.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0.037037037037037035,0.0,0.0,0.5307142734527588,11.0,0.2142857142857143,-1.0,1.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1220,2925,2264,2478,0.5,0.6666666666666667,0.5,0.9051587581634521,6.0,0.7142857142857143,12.0,12.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0.23076923076923078,0.33333333333333337,0.2,0.8571428656578064,6.0,0.5714285714285714,8.0,8.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1221,2928,2630,2479,0.30434782608695654,0.40824829046386296,0.25,0.7444444298744202,11.0,0.38888888888888884,-3.0,4.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0.13043478260869565,0.0,0.0,0.644444465637207,8.0,0.33333333333333337,2.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1222,2930,2267,2480,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,0.0,1.0,1,1.0
1223,2938,2581,2481,0.3333333333333333,0.40824829046386296,0.25,0.8488888740539551,8.0,0.4666666666666667,1.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.03225806451612903,0.0,0.0,0.6329059600830078,11.0,0.2666666666666667,2.0,5.0,0.0,0.9909593169261678,2.0,0.6666666666666667,0,0.0
1224,2939,2593,2481,0.3333333333333333,0.40824829046386296,0.25,0.8594444394111633,7.0,0.5333333333333333,2.0,5.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.37057387828826904,14.0,0.0,-1.0,2.0,0.0,0.9954796584630838,2.0,0.6666666666666667,0,0.0
1225,2941,2273,2481,0.3,0.40824829046386296,0.25,0.8095238208770752,9.0,0.4,-2.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.37057387828826904,14.0,0.0,-1.0,2.0,0.0,0.994475138121547,2.0,0.6666666666666667,0,0.0
1226,2942,2384,2481,0.30434782608695654,0.40824829046386296,0.25,0.7575757503509521,10.0,0.33333333333333337,1.0,6.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.485897421836853,11.0,0.15384615384615385,-1.0,2.0,0.0,0.9920279023418037,4.0,0.33333333333333337,0,0.0
1227,2943,2414,2481,0.391304347826087,0.6666666666666667,0.5,0.8471794724464417,5.0,0.6666666666666667,8.0,8.0,0.4166666666666667,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,5.0,0.0,0.0,0.0,0.5148046612739563,19.0,0.20833333333333337,-6.0,3.0,0.0,0.9984954864593781,1.0,0.8333333333333334,0,0.0
1228,2950,2154,2485,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8857142925262451,2.0,0.7142857142857143,5.0,5.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,0.0,0.0,0.0,0.5135582089424133,13.0,0.2777777777777778,3.0,4.0,0.0,0.9851190476190477,3.0,0.5,0,0.0
1229,2951,2185,2485,0.3125,0.4999999999999999,0.3333333333333333,0.8914285898208618,4.0,0.6,3.0,4.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,0.0,0.0,0.0,0.5138888955116272,13.0,0.1875,-1.0,2.0,0.0,0.9865871833084948,4.0,0.33333333333333337,0,0.0
1230,2952,2254,2485,0.375,0.4999999999999999,0.3333333333333333,0.9272727370262146,4.0,0.6363636363636364,3.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.02857142857142857,0.0,0.0,0.5416666865348816,15.0,0.0625,1.0,3.0,0.0,0.993993993993994,2.0,0.6666666666666667,0,0.0
1231,2953,2255,2485,0.5,0.4999999999999999,0.3333333333333333,0.9399999976158142,3.0,0.7,4.0,5.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.46666666865348816,14.0,0.125,-4.0,2.0,0.0,0.9865871833084948,4.0,0.33333333333333337,0,0.0
1232,2955,2272,2485,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,0.0,1.0,1,1.0
1233,2956,2273,2485,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8857142925262451,2.0,0.7142857142857143,5.0,5.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8888888955116272,2.0,0.6666666666666667,4.0,4.0,0.0,0.0,0.0,0.6797618865966797,10.0,0.375,4.0,6.0,0.0,0.9969788519637462,1.0,0.8333333333333334,0,0.0
1234,2957,2275,2485,0.3125,0.4999999999999999,0.3333333333333333,0.8428571224212646,5.0,0.5,2.0,5.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,0.0,0.0,0.0,0.47083333134651184,13.0,0.1875,-3.0,2.0,0.0,0.9851190476190477,3.0,0.5,0,0.0
1235,2967,2593,2487,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8539682626724243,4.0,0.5555555555555556,3.0,4.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.89682537317276,3.0,0.5714285714285714,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1236,2970,2272,2487,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8857142925262451,2.0,0.7142857142857143,5.0,5.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,0.0,0.0,0.0,0.6797618865966797,10.0,0.375,4.0,6.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
1237,2971,2273,2487,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8888888955116272,2.0,0.6666666666666667,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,1,1.0
1238,2972,2274,2487,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.9076923131942749,6.0,0.5384615384615384,1.0,6.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,4.0,0.06451612903225806,0.0,0.0,0.5603174567222595,11.0,0.2666666666666667,2.0,5.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
